,Unnamed: 0,Unnamed: 0.1,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
29,24.0,24.0,3306671.4960000007,0.2900000000000009,10.23,10.93,10.03,10.6,2.9175,9.94,20200224,300352.SZ,3142145.85
30,25.0,25.0,973797.901,0.9000000000000004,9.94,9.94,9.28,9.33,9.9558,9.04,20200221,300352.SZ,1006726.37
31,26.0,26.0,1209354.748,0.2699999999999996,9.04,9.08,8.56,8.8,3.0787,8.77,20200220,300352.SZ,1367877.28
32,27.0,27.0,1421946.6830000004,-0.13000000000000078,8.77,9.2,8.49,8.71,-1.4607,8.9,20200219,300352.SZ,1611139.27
33,28.0,28.0,1703863.5880000002,0.5099999999999998,8.9,9.04,8.35,8.49,6.0787,8.39,20200218,300352.SZ,1960011.97
34,29.0,29.0,1013959.852,0.3600000000000012,8.39,8.4,8.05,8.05,4.4832,8.03,20200217,300352.SZ,1228414.86
35,30.0,30.0,975382.278,-0.22000000000000064,8.03,8.3,7.9,8.25,-2.6667,8.25,20200214,300352.SZ,1209012.28
36,31.0,31.0,799417.849,-0.14000000000000054,8.25,8.44,8.13,8.41,-1.6687,8.39,20200213,300352.SZ,963843.02
37,32.0,32.0,1112307.9640000002,0.3200000000000003,8.39,8.48,8.06,8.1,3.9653,8.07,20200212,300352.SZ,1338033.11
38,33.0,33.0,836129.931,-0.17999999999999972,8.07,8.44,8.02,8.23,-2.1818,8.25,20200211,300352.SZ,1021457.34
39,34.0,34.0,1518223.459,-0.009999999999999787,8.25,8.6,8.1,8.38,-0.1211,8.26,20200210,300352.SZ,1824452.5
40,35.0,35.0,1517058.478,0.75,8.26,8.26,7.82,7.95,9.9867,7.51,20200207,300352.SZ,1859399.52
41,36.0,36.0,762538.234,0.25,7.51,7.7,7.17,7.44,3.4435,7.26,20200206,300352.SZ,1017140.01
42,37.0,37.0,763841.938,0.4199999999999999,7.26,7.48,7.0,7.1,6.1404,6.84,20200205,300352.SZ,1054058.22
43,38.0,38.0,769645.762,0.040000000000000036,6.84,6.86,6.12,6.12,0.5882,6.8,20200204,300352.SZ,1180838.39
44,39.0,39.0,31594.84,-0.7599999999999998,6.8,6.8,6.8,6.8,-10.0529,7.56,20200203,300352.SZ,46463.0
45,40.0,40.0,1875048.969,-0.7700000000000005,7.56,7.96,7.5,7.51,-9.2437,8.33,20200123,300352.SZ,2440721.25
46,41.0,41.0,1804923.57,0.2599999999999998,8.33,8.73,7.9,8.04,3.2218,8.07,20200122,300352.SZ,2159323.55
47,42.0,42.0,611562.6,-0.10999999999999943,8.07,8.34,8.0,8.1,-1.3447,8.18,20200121,300352.SZ,751385.34
48,43.0,43.0,809732.807,0.029999999999999364,8.18,8.21,7.9,8.18,0.3681,8.15,20200120,300352.SZ,1004024.56
49,44.0,44.0,782334.954,-0.07000000000000027,8.15,8.35,8.12,8.27,-0.8516,8.22,20200117,300352.SZ,952237.09
50,45.0,45.0,738808.713,-0.11999999999999922,8.22,8.33,8.09,8.33,-1.4388,8.34,20200116,300352.SZ,901810.14
51,46.0,46.0,938157.474,0.20999999999999908,8.34,8.43,8.01,8.14,2.583,8.13,20200115,300352.SZ,1138669.9
52,47.0,47.0,750042.8859999998,-0.11999999999999922,8.13,8.37,8.11,8.27,-1.4545,8.25,20200114,300352.SZ,915133.82
53,48.0,48.0,1117400.801,0.14000000000000054,8.25,8.34,7.97,8.13,1.7263,8.11,20200113,300352.SZ,1364077.69
54,49.0,49.0,1417407.865,0.049999999999998934,8.11,8.22,7.97,8.06,0.6203,8.06,20200110,300352.SZ,1751081.09
55,50.0,50.0,1498625.8280000002,0.7300000000000004,8.06,8.06,7.41,7.42,9.9591,7.33,20200109,300352.SZ,1908032.88
56,51.0,51.0,477943.33700000006,-0.3200000000000003,7.33,7.64,7.31,7.61,-4.183,7.65,20200108,300352.SZ,643527.87
57,52.0,52.0,454301.998,0.05000000000000071,7.65,7.67,7.52,7.6,0.6579,7.6,20200107,300352.SZ,597789.54
58,53.0,53.0,478005.081,0.08000000000000007,7.6,7.71,7.35,7.47,1.0638,7.52,20200106,300352.SZ,630494.41
59,54.0,54.0,393294.947,0.01999999999999957,7.52,7.54,7.36,7.5,0.2667,7.5,20200103,300352.SZ,527065.51
60,55.0,55.0,452449.779,0.21,7.5,7.63,7.3,7.38,2.8807,7.29,20200102,300352.SZ,605849.0
61,56.0,56.0,286649.528,0.009999999999999787,7.29,7.43,7.19,7.28,0.1374,7.28,20191231,300352.SZ,393503.51
62,57.0,57.0,444386.345,-0.22999999999999954,7.28,7.42,7.06,7.42,-3.0626,7.51,20191230,300352.SZ,614976.74
63,58.0,58.0,735159.184,-0.39000000000000057,7.51,7.91,7.48,7.81,-4.9367,7.9,20191227,300352.SZ,962761.01
64,59.0,59.0,670353.13,0.20000000000000012,7.9,8.02,7.7,7.71,2.5974,7.7,20191226,300352.SZ,849642.34
65,60.0,60.0,427825.218,0.10000000000000052,7.7,7.75,7.56,7.65,1.3158,7.6,20191225,300352.SZ,558535.84
66,61.0,61.0,470924.394,0.08000000000000007,7.6,7.7,7.53,7.57,1.0638,7.52,20191224,300352.SZ,617204.16
67,62.0,62.0,750125.3829999998,-0.3700000000000001,7.52,7.8,7.43,7.8,-4.6895,7.89,20191223,300352.SZ,991529.47
68,63.0,63.0,966183.502,-0.4300000000000006,7.89,8.34,7.86,8.34,-5.1683,8.32,20191220,300352.SZ,1200573.56
69,64.0,64.0,841635.171,0.07000000000000027,8.32,8.44,8.08,8.2,0.8485,8.25,20191219,300352.SZ,1015988.44
70,65.0,65.0,1123818.376,-0.09999999999999963,8.25,8.55,8.15,8.35,-1.1976,8.35,20191218,300352.SZ,1348629.94
71,66.0,66.0,1054172.505,0.07000000000000027,8.35,8.45,8.16,8.3,0.8454,8.28,20191217,300352.SZ,1269039.95
72,67.0,67.0,998519.974,0.3699999999999992,8.28,8.35,7.88,7.91,4.6776,7.91,20191216,300352.SZ,1221277.99
73,68.0,68.0,649731.3539999999,0.16999999999999993,7.91,7.97,7.7,7.82,2.1964,7.74,20191213,300352.SZ,830044.18
74,69.0,69.0,539896.5160000001,0.03000000000000025,7.74,7.93,7.62,7.63,0.3891,7.71,20191212,300352.SZ,692541.59
75,70.0,70.0,883372.462,-0.4400000000000004,7.71,8.08,7.68,8.06,-5.3988,8.15,20191211,300352.SZ,1119548.25
76,71.0,71.0,956684.097,0.3200000000000003,8.15,8.18,7.77,7.83,4.0868,7.83,20191210,300352.SZ,1195067.5
77,72.0,72.0,1163201.471,-0.05999999999999961,7.83,8.13,7.7,7.78,-0.7605,7.89,20191209,300352.SZ,1475816.76
78,73.0,73.0,1464416.084,-0.5300000000000002,7.89,8.47,7.72,8.36,-6.2945,8.42,20191206,300352.SZ,1823652.36
79,74.0,74.0,829452.998,-0.07000000000000027,8.42,8.53,8.27,8.43,-0.8245,8.49,20191205,300352.SZ,987436.9
80,75.0,75.0,1055516.96,0.4000000000000004,8.49,8.57,7.92,7.98,4.9444,8.09,20191204,300352.SZ,1273193.54
81,76.0,76.0,726691.564,-0.16999999999999993,8.09,8.14,7.84,8.13,-2.0581,8.26,20191203,300352.SZ,909930.69
82,77.0,77.0,697879.0909999999,0.08000000000000007,8.26,8.33,8.02,8.16,0.978,8.18,20191202,300352.SZ,853561.91
83,78.0,78.0,844466.166,-0.040000000000000924,8.18,8.35,7.98,8.15,-0.4866,8.22,20191129,300352.SZ,1034009.3
84,79.0,79.0,1065935.561,0.12000000000000098,8.22,8.35,8.03,8.11,1.4815,8.1,20191128,300352.SZ,1303360.34
85,80.0,80.0,1174322.848,0.2699999999999996,8.1,8.21,7.92,8.13,3.4483,7.83,20191127,300352.SZ,1454739.96
86,81.0,81.0,1035253.276,0.71,7.83,7.83,7.08,7.13,9.9719,7.12,20191126,300352.SZ,1369192.5
87,82.0,82.0,494306.73,-0.33999999999999986,7.12,7.58,7.04,7.53,-4.5576,7.46,20191125,300352.SZ,682826.38
88,83.0,83.0,809112.1140000002,-0.41000000000000014,7.46,7.96,7.38,7.85,-5.2097,7.87,20191122,300352.SZ,1055074.08
89,84.0,84.0,1133534.877,0.3300000000000001,7.87,8.29,7.35,7.5,4.3767,7.54,20191121,300352.SZ,1436059.68
90,85.0,85.0,765254.484,-0.21999999999999967,7.54,7.94,7.52,7.63,-2.8351,7.76,20191120,300352.SZ,993014.93
91,86.0,86.0,763393.574,0.29000000000000004,7.76,7.76,7.34,7.45,3.8822,7.47,20191119,300352.SZ,1010890.11
92,87.0,87.0,395327.034,0.0699999999999994,7.47,7.49,7.25,7.38,0.9459,7.4,20191118,300352.SZ,535796.44
93,88.0,88.0,653254.437,0.08000000000000007,7.4,7.64,7.25,7.33,1.0929,7.32,20191115,300352.SZ,873500.88
94,89.0,89.0,498844.148,0.03000000000000025,7.32,7.42,7.19,7.2,0.4115,7.29,20191114,300352.SZ,683401.37
95,90.0,90.0,783238.687,0.28000000000000025,7.29,7.36,6.95,6.98,3.9943,7.01,20191113,300352.SZ,1087477.59
96,91.0,91.0,339521.341,0.14999999999999947,7.01,7.02,6.67,6.9,2.1866,6.86,20191112,300352.SZ,494808.26
97,92.0,92.0,366536.612,0.05000000000000071,6.86,7.04,6.82,6.82,0.7342,6.81,20191111,300352.SZ,529776.66
98,93.0,93.0,378532.859,0.009999999999999787,6.81,6.99,6.79,6.81,0.1471,6.8,20191108,300352.SZ,548582.97
99,94.0,94.0,314025.381,0.20000000000000012,6.8,6.82,6.59,6.66,3.0303,6.6,20191107,300352.SZ,466307.58
100,95.0,95.0,472294.64200000005,-0.3500000000000005,6.6,6.95,6.53,6.95,-5.0360000000000005,6.95,20191106,300352.SZ,704375.29
101,96.0,96.0,336593.964,0.0,6.95,7.03,6.86,6.91,0.0,6.95,20191105,300352.SZ,485409.9
102,97.0,97.0,419369.404,-0.14999999999999947,6.95,7.19,6.9,7.11,-2.1127,7.1,20191104,300352.SZ,593649.37
103,98.0,98.0,531997.038,0.1999999999999993,7.1,7.15,6.75,6.85,2.8986,6.9,20191101,300352.SZ,758991.41
104,99.0,99.0,478980.287,-0.09999999999999963,6.9,7.05,6.71,7.01,-1.4286,7.0,20191031,300352.SZ,699673.3
105,100.0,100.0,589786.1410000001,0.03000000000000025,7.0,7.18,6.85,6.95,0.4304,6.97,20191030,300352.SZ,835175.03
106,101.0,101.0,1086759.985,-0.6299999999999999,6.97,7.57,6.94,7.55,-8.2895,7.6,20191029,300352.SZ,1512312.35
107,102.0,102.0,1536044.2680000004,0.21999999999999967,7.6,8.05,7.45,8.0,2.9810000000000003,7.38,20191028,300352.SZ,1969956.17
108,103.0,103.0,462282.834,-0.1299999999999999,7.38,7.5,7.29,7.43,-1.731,7.51,20191025,300352.SZ,625282.33
109,104.0,104.0,729754.343,0.21999999999999967,7.51,7.63,7.21,7.37,3.0178,7.29,20191024,300352.SZ,980181.64
110,105.0,105.0,771024.5279999998,-0.21,7.29,7.65,7.25,7.43,-2.8,7.5,20191023,300352.SZ,1031366.57
111,106.0,106.0,822908.2779999998,0.5499999999999998,7.5,7.6,6.83,6.95,7.9137,6.95,20191022,300352.SZ,1146372.4
112,107.0,107.0,303717.339,0.049999999999999815,6.95,7.08,6.77,7.0,0.7246,6.9,20191021,300352.SZ,439780.13
113,108.0,108.0,395906.721,-0.2399999999999993,6.9,7.18,6.85,7.1,-3.3613,7.14,20191018,300352.SZ,566459.05
114,109.0,109.0,450136.253,-0.010000000000000677,7.14,7.21,6.93,7.08,-0.1399,7.15,20191017,300352.SZ,636261.55
115,110.0,110.0,742107.24,0.29000000000000004,7.15,7.4,6.9,6.94,4.2274,6.86,20191016,300352.SZ,1034662.64
116,111.0,111.0,629670.2320000001,-0.3799999999999999,6.86,7.19,6.81,7.06,-5.2486,7.24,20191015,300352.SZ,908473.25
117,112.0,112.0,673118.2320000001,0.3300000000000001,7.24,7.34,6.88,7.08,4.7757,6.91,20191014,300352.SZ,942480.9
118,113.0,113.0,637504.8829999999,0.10000000000000052,6.91,7.05,6.77,6.9,1.4684,6.81,20191011,300352.SZ,922345.72
119,114.0,114.0,660955.875,0.4399999999999995,6.81,7.0,6.38,6.4,6.9074,6.37,20191010,300352.SZ,984200.65
120,115.0,115.0,246084.354,0.21999999999999967,6.37,6.41,6.06,6.1,3.5772,6.15,20191009,300352.SZ,390997.46
121,116.0,116.0,188052.133,-0.09999999999999963,6.15,6.43,6.15,6.32,-1.6,6.25,20191008,300352.SZ,299068.07
122,117.0,117.0,205802.064,-0.09999999999999963,6.25,6.47,6.25,6.34,-1.5748,6.35,20190930,300352.SZ,323373.13
123,118.0,118.0,269874.631,0.14999999999999947,6.35,6.39,6.17,6.17,2.4194,6.2,20190927,300352.SZ,427871.63
124,119.0,119.0,561199.338,-0.5,6.2,6.75,6.11,6.71,-7.4627,6.7,20190926,300352.SZ,882959.45
125,120.0,120.0,473702.309,-0.1899999999999995,6.7,7.07,6.63,6.84,-2.7576,6.89,20190925,300352.SZ,692462.29
126,121.0,121.0,540972.594,0.040000000000000036,6.89,7.07,6.75,6.86,0.5839,6.85,20190924,300352.SZ,782230.57
127,122.0,122.0,426720.088,0.08999999999999986,6.85,6.87,6.56,6.75,1.3314,6.76,20190923,300352.SZ,630190.73
128,123.0,123.0,596407.3,-0.14000000000000054,6.76,6.99,6.65,6.89,-2.029,6.9,20190920,300352.SZ,878129.89
129,124.0,124.0,503439.402,0.1200000000000001,6.9,6.96,6.71,6.82,1.7699,6.78,20190919,300352.SZ,735069.31
130,125.0,125.0,966294.444,-0.3899999999999997,6.78,7.23,6.72,7.14,-5.4393,7.17,20190918,300352.SZ,1401370.24
131,126.0,126.0,963380.506,-0.5800000000000001,7.17,7.6,7.14,7.6,-7.4839,7.75,20190917,300352.SZ,1309772.58
132,127.0,127.0,1599417.878,0.4699999999999998,7.75,8.01,7.36,7.36,6.456,7.28,20190916,300352.SZ,2070626.87
133,128.0,128.0,980930.204,0.4300000000000006,7.28,7.4,6.71,6.91,6.2774,6.85,20190912,300352.SZ,1386896.03
134,129.0,129.0,584591.392,0.08999999999999986,6.85,7.02,6.6,6.78,1.3314,6.76,20190911,300352.SZ,859450.5
135,130.0,130.0,651070.339,-0.2400000000000002,6.76,6.97,6.49,6.9,-3.4286,7.0,20190910,300352.SZ,963629.79
136,131.0,131.0,813812.7640000002,0.3700000000000001,7.0,7.1,6.61,6.8,5.5807,6.63,20190909,300352.SZ,1179784.57
137,132.0,132.0,626639.194,0.13999999999999968,6.63,7.03,6.53,6.6,2.1572,6.49,20190906,300352.SZ,934740.72
138,133.0,133.0,779018.875,0.21,6.49,6.74,6.3,6.31,3.3439,6.28,20190905,300352.SZ,1185756.13
139,134.0,134.0,577664.3589999999,-0.1299999999999999,6.28,6.48,6.19,6.32,-2.0281,6.41,20190904,300352.SZ,912387.42
140,135.0,135.0,812428.679,0.2400000000000002,6.41,6.64,6.06,6.14,3.8898,6.17,20190903,300352.SZ,1277710.72
141,136.0,136.0,678396.243,0.21,6.17,6.24,5.86,6.06,3.5235,5.96,20190902,300352.SZ,1123387.79
142,137.0,137.0,1125775.482,0.0,5.96,6.3,5.87,6.16,0.0,5.96,20190830,300352.SZ,1845230.0
143,138.0,138.0,698750.382,0.54,5.96,5.96,5.38,5.38,9.9631,5.42,20190829,300352.SZ,1192429.17
144,139.0,139.0,181361.852,-0.009999999999999787,5.42,5.46,5.31,5.46,-0.1842,5.43,20190828,300352.SZ,336962.75
145,140.0,140.0,242053.704,0.13999999999999968,5.43,5.46,5.29,5.32,2.6465,5.29,20190827,300352.SZ,448590.81
146,141.0,141.0,151775.637,-0.05999999999999961,5.29,5.41,5.2,5.26,-1.1215,5.35,20190826,300352.SZ,286037.9
147,142.0,142.0,154646.25400000002,-0.11000000000000032,5.35,5.5,5.32,5.5,-2.0147,5.46,20190823,300352.SZ,287440.6
148,143.0,143.0,255765.641,0.08000000000000007,5.46,5.52,5.37,5.43,1.487,5.38,20190822,300352.SZ,469821.77
149,144.0,144.0,261103.63600000003,-0.0600000000000005,5.38,5.47,5.29,5.46,-1.1029,5.44,20190821,300352.SZ,484760.76
150,145.0,145.0,329736.289,-0.009999999999999787,5.44,5.6,5.4,5.46,-0.1835,5.45,20190820,300352.SZ,600999.0
151,146.0,146.0,316005.449,0.25,5.45,5.5,5.22,5.3,4.8077,5.2,20190819,300352.SZ,587314.41
152,147.0,147.0,255511.374,0.11000000000000032,5.2,5.25,5.07,5.1,2.1611,5.09,20190816,300352.SZ,493342.46
153,148.0,148.0,170271.16,0.08000000000000007,5.09,5.12,4.77,4.83,1.5968,5.01,20190815,300352.SZ,341587.99
154,149.0,149.0,149026.303,-0.049999999999999815,5.01,5.19,5.01,5.16,-0.9881,5.06,20190814,300352.SZ,293506.8
155,150.0,150.0,120250.347,-0.11000000000000032,5.06,5.15,5.02,5.08,-2.1277,5.17,20190813,300352.SZ,237038.92
156,151.0,151.0,169939.357,0.07000000000000027,5.17,5.17,4.97,5.1,1.3725,5.1,20190812,300352.SZ,334668.13
157,152.0,152.0,180851.312,0.0699999999999994,5.1,5.1,4.87,5.08,1.3917,5.03,20190809,300352.SZ,361507.25
158,153.0,153.0,184570.249,-0.0699999999999994,5.03,5.15,4.97,5.13,-1.3725,5.1,20190808,300352.SZ,365250.05
159,154.0,154.0,267576.788,-0.1800000000000006,5.1,5.35,5.05,5.32,-3.4091,5.28,20190807,300352.SZ,520958.86
160,155.0,155.0,266522.067,-0.20000000000000012,5.28,5.46,5.02,5.36,-3.6496,5.48,20190806,300352.SZ,508130.65
161,156.0,156.0,295882.16,0.15000000000000036,5.48,5.63,5.39,5.39,2.8143,5.33,20190805,300352.SZ,536055.93
162,157.0,157.0,134099.149,-0.01999999999999957,5.33,5.36,5.15,5.21,-0.3738,5.35,20190802,300352.SZ,254946.66
163,158.0,158.0,157352.142,0.09999999999999963,5.35,5.44,5.18,5.22,1.9048,5.25,20190801,300352.SZ,293761.12
164,159.0,159.0,157956.464,-0.15000000000000036,5.25,5.4,5.22,5.36,-2.7778,5.4,20190731,300352.SZ,298395.2
165,160.0,160.0,130285.772,-0.01999999999999957,5.4,5.49,5.37,5.41,-0.369,5.42,20190730,300352.SZ,240376.63
166,161.0,161.0,115499.35,-0.0600000000000005,5.42,5.55,5.38,5.49,-1.0949,5.48,20190729,300352.SZ,212098.24
167,162.0,162.0,179297.367,-0.14999999999999947,5.48,5.6,5.47,5.58,-2.6643,5.63,20190726,300352.SZ,325946.3
168,163.0,163.0,157617.19199999998,-0.0600000000000005,5.63,5.73,5.59,5.65,-1.0545,5.69,20190725,300352.SZ,279352.29
169,164.0,164.0,214605.15,0.0600000000000005,5.69,5.81,5.6,5.65,1.0657,5.63,20190724,300352.SZ,374776.28
170,165.0,165.0,95929.252,0.08000000000000007,5.63,5.67,5.54,5.54,1.4414,5.55,20190723,300352.SZ,170819.53
171,166.0,166.0,142123.935,-0.11000000000000032,5.55,5.74,5.4,5.72,-1.9435,5.66,20190722,300352.SZ,254699.6
172,167.0,167.0,171313.456,-0.10999999999999943,5.66,5.89,5.66,5.8,-1.9064,5.77,20190719,300352.SZ,297797.0
173,168.0,168.0,173110.842,-0.14000000000000054,5.77,5.98,5.76,5.89,-2.3689,5.91,20190718,300352.SZ,295495.42
174,169.0,169.0,268842.507,-0.21,5.91,6.15,5.9,6.09,-3.4314,6.12,20190717,300352.SZ,446824.5
175,170.0,170.0,140601.506,-0.01999999999999957,6.12,6.17,6.06,6.13,-0.3257,6.14,20190716,300352.SZ,229831.67
176,171.0,171.0,333096.276,0.22999999999999954,6.14,6.17,5.66,5.8,3.8917,5.91,20190715,300352.SZ,554120.26
177,172.0,172.0,247502.723,-0.14999999999999947,5.91,6.2,5.86,5.99,-2.4752,6.06,20190712,300352.SZ,413290.74
178,173.0,173.0,332436.335,-0.20000000000000012,6.06,6.29,5.98,6.23,-3.1949,6.26,20190711,300352.SZ,543544.02
179,174.0,174.0,422092.019,0.1200000000000001,6.26,6.36,6.06,6.08,1.9544,6.14,20190710,300352.SZ,674337.77
180,175.0,175.0,390146.323,0.29000000000000004,6.14,6.2,5.81,5.85,4.9573,5.85,20190709,300352.SZ,642556.47
181,176.0,176.0,227704.769,-0.1900000000000004,5.85,6.04,5.69,6.02,-3.1457,6.04,20190708,300352.SZ,390833.41
182,177.0,177.0,145325.294,0.0,6.04,6.1,5.94,5.98,0.0,6.04,20190705,300352.SZ,241600.5
183,178.0,178.0,188647.363,0.049999999999999815,6.04,6.17,5.94,6.06,0.8347,5.99,20190704,300352.SZ,312007.53
184,179.0,179.0,368129.46200000006,-0.3199999999999994,5.99,6.31,5.98,6.29,-5.0713,6.31,20190703,300352.SZ,606081.19
185,180.0,180.0,350402.612,-0.1800000000000006,6.31,6.49,6.26,6.42,-2.7735,6.49,20190702,300352.SZ,551010.0
186,181.0,181.0,492675.865,0.3200000000000003,6.49,6.59,6.3,6.37,5.1864,6.17,20190701,300352.SZ,764816.8
187,182.0,182.0,296454.832,-0.15000000000000036,6.17,6.32,6.07,6.29,-2.3734,6.32,20190628,300352.SZ,479733.0
188,183.0,183.0,427070.798,0.10000000000000052,6.32,6.38,6.15,6.29,1.6077,6.22,20190627,300352.SZ,680423.55
189,184.0,184.0,341487.027,-0.1299999999999999,6.22,6.49,6.19,6.37,-2.0472,6.35,20190626,300352.SZ,540329.53
190,185.0,185.0,456624.476,-0.2295999999999996,6.3501,6.6596,6.2702,6.4699,-3.4895,6.5797,20190625,300352.SZ,709810.02
191,186.0,186.0,724572.0390000001,-0.14979999999999993,6.5797,7.069,6.4599,6.8593,-2.226,6.7295,20190624,300352.SZ,1075154.51
192,187.0,187.0,812149.53,0.23960000000000026,6.7295,6.9592,6.4599,6.5398,3.6919,6.4899,20190621,300352.SZ,1198793.7
193,188.0,188.0,1031098.514,-0.21960000000000068,6.4899,6.8094,6.39,6.5897,-3.273,6.7095,20190620,300352.SZ,1567458.63
194,189.0,189.0,1086089.992,0.609,6.7095,6.7095,6.2702,6.4,9.9828,6.1005,20190619,300352.SZ,1657090.08
195,190.0,190.0,458374.942,-0.09980000000000012,6.1005,6.3301,5.9907,6.1504,-1.6096,6.2003,20190618,300352.SZ,741195.82
196,191.0,191.0,565400.826,0.2096,6.2003,6.3102,6.0206,6.0206,3.4988,5.9907,20190617,300352.SZ,915442.82
197,192.0,192.0,793459.926,-0.26949999999999985,5.9907,6.8893,5.9607,6.5198,-4.305,6.2602,20190614,300352.SZ,1247268.13
198,193.0,193.0,684704.9090000001,0.08980000000000032,6.2602,6.4699,6.0106,6.0805,1.4553,6.1704,20190613,300352.SZ,1087764.55
199,194.0,194.0,647678.9720000001,0.059899999999999835,6.1704,6.2702,5.9208,6.0106,0.9803,6.1105,20190612,300352.SZ,1058358.26
200,195.0,195.0,1014706.111,0.1897000000000002,6.1105,6.3701,5.8209,5.9907,3.204,5.9208,20190611,300352.SZ,1663279.48
201,196.0,196.0,477860.342,0.5392000000000001,5.9208,5.9208,5.3716,5.3716,10.0193,5.3816,20190610,300352.SZ,834197.2
202,197.0,197.0,436315.138,0.049900000000000055,5.3816,5.6412,5.3117,5.3417,0.9359,5.3317,20190606,300352.SZ,794263.19
203,198.0,198.0,328271.915,0.15979999999999972,5.3317,5.4315,5.2219,5.2518,3.0898,5.1719,20190605,300352.SZ,615493.38
