,Unnamed: 0,Unnamed: 0.1,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
22,17.0,17.0,7066.297,0.02000000000000001,3.5,3.51,3.46,3.48,0.5747,3.48,20200304,600091.SH,20275.0
23,18.0,18.0,8760.405,0.0,3.48,3.53,3.46,3.52,0.0,3.48,20200303,600091.SH,25089.0
24,19.0,19.0,6681.826,0.040000000000000036,3.48,3.54,3.42,3.42,1.1628,3.44,20200302,600091.SH,19222.67
25,20.0,20.0,10697.611,-0.18000000000000016,3.44,3.56,3.44,3.54,-4.9724,3.62,20200228,600091.SH,30782.0
26,21.0,21.0,9896.42,0.040000000000000036,3.62,3.65,3.53,3.57,1.1173,3.58,20200227,600091.SH,27478.34
27,22.0,22.0,15127.52,0.1499999999999999,3.58,3.6,3.38,3.39,4.3732,3.43,20200226,600091.SH,42684.66
28,23.0,23.0,10466.44,-0.06000000000000005,3.43,3.45,3.35,3.41,-1.7192,3.49,20200225,600091.SH,30788.74
29,24.0,24.0,6148.022,-0.01999999999999957,3.49,3.52,3.45,3.48,-0.5698,3.51,20200224,600091.SH,17645.0
30,25.0,25.0,5099.708,0.039999999999999584,3.51,3.54,3.45,3.46,1.1527,3.47,20200221,600091.SH,14608.35
31,26.0,26.0,6457.368,0.07000000000000027,3.47,3.48,3.4,3.4,2.0588,3.4,20200220,600091.SH,18716.0
32,27.0,27.0,5635.726,-0.03000000000000025,3.4,3.43,3.39,3.42,-0.8746,3.43,20200219,600091.SH,16532.49
33,28.0,28.0,6464.781,0.040000000000000036,3.43,3.46,3.3,3.38,1.1799,3.39,20200218,600091.SH,19035.0
34,29.0,29.0,6549.014,0.07000000000000027,3.39,3.4,3.33,3.33,2.1084,3.32,20200217,600091.SH,19494.35
35,30.0,30.0,3663.64,-0.010000000000000231,3.32,3.37,3.3,3.33,-0.3003,3.33,20200214,600091.SH,11007.35
36,31.0,31.0,3765.124,-0.06000000000000005,3.33,3.41,3.32,3.4,-1.7699,3.39,20200213,600091.SH,11214.54
37,32.0,32.0,5728.858,0.02000000000000001,3.39,3.43,3.34,3.39,0.5935,3.37,20200212,600091.SH,16920.71
38,33.0,33.0,6956.565,0.03000000000000025,3.37,3.45,3.33,3.34,0.8982,3.34,20200211,600091.SH,20612.02
39,34.0,34.0,5302.85,0.06000000000000005,3.34,3.34,3.25,3.26,1.8293,3.28,20200210,600091.SH,16046.1
40,35.0,35.0,4443.073,0.009999999999999787,3.28,3.29,3.24,3.28,0.3058,3.27,20200207,600091.SH,13628.1
41,36.0,36.0,5128.096,0.029999999999999805,3.27,3.29,3.23,3.24,0.9259,3.24,20200206,600091.SH,15741.82
42,37.0,37.0,6880.399,0.05000000000000026,3.24,3.29,3.19,3.22,1.5674,3.19,20200205,600091.SH,21162.16
43,38.0,38.0,16841.35,-0.16999999999999993,3.19,3.23,3.19,3.19,-5.0595,3.36,20200204,600091.SH,52733.34
44,39.0,39.0,453.6,-0.18000000000000016,3.36,3.36,3.36,3.36,-5.0847,3.54,20200203,600091.SH,1350.0
45,40.0,40.0,8940.126,-0.1299999999999999,3.54,3.67,3.5,3.66,-3.5422,3.67,20200123,600091.SH,25072.54
46,41.0,41.0,4939.73,0.009999999999999787,3.67,3.68,3.62,3.66,0.2732,3.66,20200122,600091.SH,13543.0
47,42.0,42.0,5478.108,-0.02000000000000001,3.66,3.68,3.64,3.65,-0.5435,3.68,20200121,600091.SH,14969.01
48,43.0,43.0,4349.09,0.0,3.68,3.7,3.64,3.68,0.0,3.68,20200120,600091.SH,11882.0
49,44.0,44.0,3612.856,0.0,3.68,3.72,3.67,3.68,0.0,3.68,20200117,600091.SH,9794.0
50,45.0,45.0,4528.128,-0.029999999999999805,3.68,3.71,3.66,3.71,-0.8086,3.71,20200116,600091.SH,12277.0
51,46.0,46.0,4541.958,-0.02000000000000001,3.71,3.73,3.69,3.71,-0.5362,3.73,20200115,600091.SH,12249.01
52,47.0,47.0,9020.777,-0.02000000000000001,3.73,3.78,3.7,3.75,-0.5333,3.75,20200114,600091.SH,24138.44
53,48.0,48.0,9736.65,-0.029999999999999805,3.75,3.76,3.73,3.76,-0.7937,3.78,20200113,600091.SH,25989.74
54,49.0,49.0,4826.406,-0.010000000000000231,3.78,3.8,3.75,3.8,-0.2639,3.79,20200110,600091.SH,12804.35
55,50.0,50.0,6410.249,0.040000000000000036,3.79,3.8,3.76,3.76,1.0667,3.75,20200109,600091.SH,16920.0
56,51.0,51.0,6195.194,-0.06999999999999984,3.75,3.82,3.72,3.81,-1.8325,3.82,20200108,600091.SH,16420.03
57,52.0,52.0,6980.096,0.009999999999999787,3.82,3.85,3.79,3.8,0.2625,3.81,20200107,600091.SH,18277.01
58,53.0,53.0,8827.296999999999,0.02000000000000001,3.81,3.84,3.75,3.78,0.5277,3.79,20200106,600091.SH,23302.42
59,54.0,54.0,5616.312,-0.009999999999999787,3.79,3.82,3.76,3.81,-0.2632,3.8,20200103,600091.SH,14830.57
60,55.0,55.0,6652.732,0.06999999999999984,3.8,3.82,3.73,3.75,1.8767,3.73,20200102,600091.SH,17661.88
61,56.0,56.0,4703.094,-0.010000000000000231,3.73,3.78,3.68,3.7,-0.2674,3.74,20191231,600091.SH,12594.0
62,57.0,57.0,8013.693,-0.07999999999999963,3.74,3.81,3.67,3.81,-2.0942,3.82,20191230,600091.SH,21509.25
63,58.0,58.0,4119.75,-0.040000000000000036,3.82,3.86,3.81,3.85,-1.0363,3.86,20191227,600091.SH,10743.0
64,59.0,59.0,5374.422,0.10000000000000007,3.86,3.86,3.75,3.77,2.6596,3.76,20191226,600091.SH,14064.84
65,60.0,60.0,6321.23,-0.0900000000000003,3.76,3.86,3.75,3.84,-2.3377,3.85,20191225,600091.SH,16628.0
66,61.0,61.0,10584.441,0.07000000000000027,3.85,3.93,3.75,3.79,1.8519,3.78,20191224,600091.SH,27677.36
67,62.0,62.0,7213.315,-0.02000000000000001,3.78,3.88,3.76,3.87,-0.5263,3.8,20191223,600091.SH,18902.85
68,63.0,63.0,5761.955,0.009999999999999787,3.8,3.83,3.76,3.79,0.2639,3.79,20191220,600091.SH,15153.23
69,64.0,64.0,5400.359,0.08000000000000007,3.79,3.81,3.68,3.7,2.1563,3.71,20191219,600091.SH,14357.0
70,65.0,65.0,2746.106,0.02000000000000001,3.71,3.74,3.68,3.69,0.542,3.69,20191218,600091.SH,7389.18
71,66.0,66.0,4835.575,0.0,3.69,3.73,3.66,3.68,0.0,3.69,20191217,600091.SH,13102.06
72,67.0,67.0,3180.887,0.0,3.69,3.7,3.65,3.69,0.0,3.69,20191216,600091.SH,8656.0
73,68.0,68.0,6615.239000000001,0.049999999999999815,3.69,3.75,3.62,3.63,1.3736,3.64,20191213,600091.SH,17952.49
74,69.0,69.0,4284.689,0.08000000000000007,3.64,3.65,3.52,3.56,2.2472,3.56,20191212,600091.SH,11950.0
75,70.0,70.0,3592.322,-0.02000000000000001,3.56,3.6,3.53,3.55,-0.5587,3.58,20191211,600091.SH,10105.52
76,71.0,71.0,5973.71,-0.049999999999999815,3.58,3.67,3.52,3.65,-1.3774,3.63,20191210,600091.SH,16685.06
77,72.0,72.0,1611.2910000000004,0.0,3.63,3.63,3.61,3.63,0.0,3.63,20191209,600091.SH,4448.63
78,73.0,73.0,1983.378,0.02000000000000001,3.63,3.65,3.6,3.63,0.5539999999999999,3.61,20191206,600091.SH,5470.48
79,74.0,74.0,2812.244,0.009999999999999787,3.61,3.66,3.6,3.61,0.2778,3.6,20191205,600091.SH,7762.69
80,75.0,75.0,1995.535,0.02000000000000001,3.6,3.62,3.56,3.56,0.5587,3.58,20191204,600091.SH,5551.01
81,76.0,76.0,1594.2220000000002,0.02000000000000001,3.58,3.58,3.52,3.54,0.5618,3.56,20191203,600091.SH,4491.0
82,77.0,77.0,1242.086,0.010000000000000231,3.56,3.58,3.54,3.56,0.2817,3.55,20191202,600091.SH,3488.72
83,78.0,78.0,1811.92,0.0,3.55,3.58,3.53,3.54,0.0,3.55,20191129,600091.SH,5103.95
84,79.0,79.0,1613.566,-0.010000000000000231,3.55,3.57,3.53,3.57,-0.2809,3.56,20191128,600091.SH,4540.52
85,80.0,80.0,1053.16,0.010000000000000231,3.56,3.58,3.53,3.57,0.2817,3.55,20191127,600091.SH,2958.0
86,81.0,81.0,1761.64,0.0,3.55,3.59,3.54,3.56,0.0,3.55,20191126,600091.SH,4944.4
87,82.0,82.0,2075.208,-0.010000000000000231,3.55,3.56,3.52,3.56,-0.2809,3.56,20191125,600091.SH,5864.0
88,83.0,83.0,2926.635,-0.040000000000000036,3.56,3.66,3.51,3.61,-1.1111,3.6,20191122,600091.SH,8186.0
89,84.0,84.0,1654.13,-0.009999999999999787,3.6,3.62,3.56,3.61,-0.277,3.61,20191121,600091.SH,4608.0
90,85.0,85.0,2731.557,0.049999999999999815,3.61,3.7,3.54,3.56,1.4045,3.56,20191120,600091.SH,7523.14
91,86.0,86.0,2086.302,0.040000000000000036,3.56,3.6,3.5,3.53,1.1364,3.52,20191119,600091.SH,5857.54
92,87.0,87.0,1823.112,-0.009999999999999787,3.52,3.55,3.51,3.55,-0.2833,3.53,20191118,600091.SH,5175.0
93,88.0,88.0,1488.118,-0.03000000000000025,3.53,3.57,3.52,3.55,-0.8427,3.56,20191115,600091.SH,4210.0
94,89.0,89.0,1651.418,0.0,3.56,3.59,3.53,3.57,0.0,3.56,20191114,600091.SH,4649.01
95,90.0,90.0,2036.567,-0.040000000000000036,3.56,3.6,3.51,3.6,-1.1111,3.6,20191113,600091.SH,5746.0
96,91.0,91.0,3056.771,-0.009999999999999787,3.6,3.65,3.5,3.61,-0.277,3.61,20191112,600091.SH,8596.14
97,92.0,92.0,1907.68,-0.0900000000000003,3.61,3.7,3.56,3.68,-2.4324,3.7,20191111,600091.SH,5249.48
98,93.0,93.0,3268.357,0.010000000000000231,3.7,3.73,3.64,3.71,0.271,3.69,20191108,600091.SH,8860.21
99,94.0,94.0,1736.524,-0.02000000000000001,3.69,3.75,3.69,3.72,-0.5391,3.71,20191107,600091.SH,4678.0
100,95.0,95.0,2259.968,-0.02000000000000001,3.71,3.75,3.67,3.75,-0.5362,3.73,20191106,600091.SH,6093.0
101,96.0,96.0,2987.579,-0.02000000000000001,3.73,3.76,3.7,3.74,-0.5333,3.75,20191105,600091.SH,8020.96
102,97.0,97.0,2209.983,0.0,3.75,3.77,3.73,3.76,0.0,3.75,20191104,600091.SH,5894.0
103,98.0,98.0,2521.958,0.040000000000000036,3.75,3.77,3.69,3.73,1.0782,3.71,20191101,600091.SH,6728.24
104,99.0,99.0,4239.543,-0.10999999999999988,3.71,3.84,3.7,3.84,-2.8796,3.82,20191031,600091.SH,11322.0
105,100.0,100.0,3622.41,-0.010000000000000231,3.82,3.86,3.79,3.8,-0.2611,3.83,20191030,600091.SH,9486.24
106,101.0,101.0,3158.519,-0.040000000000000036,3.83,3.87,3.82,3.87,-1.0336,3.87,20191029,600091.SH,8222.51
107,102.0,102.0,3333.242,0.0,3.87,3.89,3.83,3.89,0.0,3.87,20191028,600091.SH,8653.96
108,103.0,103.0,2135.478,0.02000000000000001,3.87,3.88,3.81,3.84,0.5195,3.85,20191025,600091.SH,5544.51
109,104.0,104.0,3349.436,0.0,3.85,3.88,3.8,3.86,0.0,3.85,20191024,600091.SH,8741.0
110,105.0,105.0,3181.6040000000007,0.02000000000000001,3.85,3.9,3.81,3.85,0.5222,3.83,20191023,600091.SH,8236.0
111,106.0,106.0,1703.1029999999996,-0.009999999999999787,3.83,3.84,3.8,3.84,-0.2604,3.84,20191022,600091.SH,4465.24
112,107.0,107.0,3268.899000000001,0.049999999999999815,3.84,3.84,3.78,3.84,1.3193,3.79,20191021,600091.SH,8575.96
113,108.0,108.0,3035.735,-0.049999999999999815,3.79,3.85,3.77,3.82,-1.3021,3.84,20191018,600091.SH,7969.0
114,109.0,109.0,1793.842,0.0,3.84,3.86,3.83,3.86,0.0,3.84,20191017,600091.SH,4665.0
115,110.0,110.0,3415.963,-0.03000000000000025,3.84,3.89,3.83,3.89,-0.7752,3.87,20191016,600091.SH,8870.01
116,111.0,111.0,2280.098,-0.06000000000000005,3.87,3.9,3.83,3.9,-1.5267,3.93,20191015,600091.SH,5900.0
117,112.0,112.0,3581.329,0.03000000000000025,3.93,3.94,3.88,3.92,0.7692,3.9,20191014,600091.SH,9164.2
118,113.0,113.0,3297.219,0.009999999999999787,3.9,3.91,3.84,3.91,0.2571,3.89,20191011,600091.SH,8489.0
119,114.0,114.0,3173.725,0.02000000000000001,3.89,3.91,3.86,3.9,0.5168,3.87,20191010,600091.SH,8179.0
120,115.0,115.0,1864.949,0.0,3.87,3.89,3.83,3.89,0.0,3.87,20191009,600091.SH,4841.0
121,116.0,116.0,2876.561,0.03000000000000025,3.87,3.89,3.8,3.87,0.7813,3.84,20191008,600091.SH,7476.82
122,117.0,117.0,2723.594,0.06000000000000005,3.84,3.87,3.76,3.77,1.5873,3.78,20190930,600091.SH,7144.0
123,118.0,118.0,2648.494,0.0,3.78,3.8,3.75,3.8,0.0,3.78,20190927,600091.SH,7025.0
124,119.0,119.0,5943.985,-0.06000000000000005,3.78,3.87,3.71,3.86,-1.5625,3.84,20190926,600091.SH,15807.67
125,120.0,120.0,4158.906,-0.08000000000000007,3.84,3.93,3.82,3.93,-2.0408,3.92,20190925,600091.SH,10786.0
126,121.0,121.0,3722.82,0.009999999999999787,3.92,3.95,3.89,3.9,0.2558,3.91,20190924,600091.SH,9502.0
127,122.0,122.0,6546.167,0.02000000000000001,3.91,3.99,3.82,3.88,0.5141,3.89,20190923,600091.SH,16833.61
128,123.0,123.0,4584.515,0.040000000000000036,3.89,3.92,3.83,3.83,1.039,3.85,20190920,600091.SH,11821.08
129,124.0,124.0,7046.386,0.0900000000000003,3.85,3.89,3.74,3.74,2.3936,3.76,20190919,600091.SH,18416.17
130,125.0,125.0,3575.328,0.009999999999999787,3.76,3.79,3.7,3.75,0.2667,3.75,20190918,600091.SH,9556.0
131,126.0,126.0,5491.901999999999,-0.08000000000000007,3.75,3.83,3.71,3.8,-2.0888,3.83,20190917,600091.SH,14572.0
132,127.0,127.0,4388.618,0.010000000000000231,3.83,3.85,3.8,3.83,0.2618,3.82,20190916,600091.SH,11483.0
133,128.0,128.0,2878.4970000000008,0.029999999999999805,3.82,3.84,3.79,3.81,0.7916,3.79,20190912,600091.SH,7550.0
134,129.0,129.0,2568.237,-0.029999999999999805,3.79,3.83,3.79,3.82,-0.7853,3.82,20190911,600091.SH,6753.0
135,130.0,130.0,3321.0490000000004,-0.010000000000000231,3.82,3.83,3.78,3.83,-0.2611,3.83,20190910,600091.SH,8728.0
136,131.0,131.0,5712.041,0.0,3.83,3.86,3.79,3.86,0.0,3.83,20190909,600091.SH,14992.01
137,132.0,132.0,5347.995,-0.02000000000000001,3.83,3.85,3.78,3.85,-0.5195,3.85,20190906,600091.SH,14033.0
138,133.0,133.0,9612.811,-0.009999999999999787,3.85,3.88,3.8,3.86,-0.2591,3.86,20190905,600091.SH,25087.0
139,134.0,134.0,17560.161,0.11999999999999965,3.86,3.93,3.74,3.74,3.2086,3.74,20190904,600091.SH,45207.2
140,135.0,135.0,2628.627,0.02000000000000001,3.74,3.76,3.7,3.72,0.5376,3.72,20190903,600091.SH,7052.0
141,136.0,136.0,3343.641,0.06000000000000005,3.72,3.74,3.61,3.63,1.6393,3.66,20190902,600091.SH,9071.18
142,137.0,137.0,3101.128,-0.040000000000000036,3.66,3.71,3.61,3.7,-1.0811,3.7,20190830,600091.SH,8481.0
143,138.0,138.0,2670.568,0.0,3.7,3.73,3.66,3.73,0.0,3.7,20190829,600091.SH,7237.0
144,139.0,139.0,6340.437,0.10000000000000007,3.7,3.72,3.61,3.61,2.7778,3.6,20190828,600091.SH,17279.06
145,140.0,140.0,3425.6040000000007,0.040000000000000036,3.6,3.62,3.56,3.57,1.1236,3.56,20190827,600091.SH,9543.0
146,141.0,141.0,4169.226,-0.08000000000000007,3.56,3.59,3.49,3.55,-2.1978,3.64,20190826,600091.SH,11773.0
147,142.0,142.0,9131.084,0.05000000000000026,3.64,3.67,3.55,3.57,1.3928,3.59,20190823,600091.SH,25321.81
148,143.0,143.0,5188.606,0.08999999999999986,3.59,3.59,3.47,3.5,2.5714,3.5,20190822,600091.SH,14746.0
149,144.0,144.0,2225.155,0.0,3.5,3.52,3.48,3.51,0.0,3.5,20190821,600091.SH,6368.0
150,145.0,145.0,3081.915,-0.029999999999999805,3.5,3.55,3.48,3.55,-0.8499,3.53,20190820,600091.SH,8781.94
151,146.0,146.0,2763.7140000000004,0.07999999999999963,3.53,3.53,3.46,3.46,2.3188,3.45,20190819,600091.SH,7899.94
152,147.0,147.0,1874.363,-0.009999999999999787,3.45,3.48,3.43,3.46,-0.289,3.46,20190816,600091.SH,5423.0
153,148.0,148.0,3096.946,0.0,3.46,3.46,3.36,3.4,0.0,3.46,20190815,600091.SH,9106.18
154,149.0,149.0,2387.705,0.0,3.46,3.49,3.44,3.48,0.0,3.46,20190814,600091.SH,6895.0
155,150.0,150.0,2069.003,-0.010000000000000231,3.46,3.47,3.41,3.46,-0.2882,3.47,20190813,600091.SH,6018.0
156,151.0,151.0,2068.866,0.040000000000000036,3.47,3.47,3.41,3.44,1.1662,3.43,20190812,600091.SH,6016.0
157,152.0,152.0,2982.472,-0.02000000000000001,3.43,3.47,3.4,3.46,-0.5797,3.45,20190809,600091.SH,8672.0
158,153.0,153.0,3526.223,0.0,3.45,3.48,3.41,3.46,0.0,3.45,20190808,600091.SH,10264.68
159,154.0,154.0,2400.97,0.010000000000000231,3.45,3.49,3.43,3.44,0.2907,3.44,20190807,600091.SH,6959.0
160,155.0,155.0,5393.299,-0.1499999999999999,3.44,3.56,3.41,3.56,-4.1783,3.59,20190806,600091.SH,15656.67
161,156.0,156.0,2590.79,0.0,3.59,3.64,3.55,3.58,0.0,3.59,20190805,600091.SH,7198.39
162,157.0,157.0,4645.141,-0.10000000000000007,3.59,3.65,3.56,3.63,-2.71,3.69,20190802,600091.SH,12876.0
163,158.0,158.0,1916.969,-0.010000000000000231,3.69,3.71,3.67,3.7,-0.2703,3.7,20190801,600091.SH,5207.0
164,159.0,159.0,2550.333,0.0,3.7,3.71,3.67,3.71,0.0,3.7,20190731,600091.SH,6918.01
165,160.0,160.0,3228.514,-0.009999999999999787,3.7,3.74,3.68,3.69,-0.2695,3.71,20190730,600091.SH,8704.0
166,161.0,161.0,2667.68,0.009999999999999787,3.71,3.73,3.67,3.71,0.2703,3.7,20190729,600091.SH,7210.96
167,162.0,162.0,2101.614,0.010000000000000231,3.7,3.71,3.65,3.67,0.271,3.69,20190726,600091.SH,5698.0
168,163.0,163.0,3054.141,-0.010000000000000231,3.69,3.72,3.67,3.71,-0.2703,3.7,20190725,600091.SH,8275.0
169,164.0,164.0,2815.226,0.02000000000000001,3.7,3.73,3.66,3.68,0.5435,3.68,20190724,600091.SH,7610.02
170,165.0,165.0,3772.073,0.05000000000000026,3.68,3.71,3.62,3.65,1.3774,3.63,20190723,600091.SH,10314.0
171,166.0,166.0,3545.062,-0.1499999999999999,3.63,3.8,3.63,3.8,-3.9683,3.78,20190722,600091.SH,9611.0
172,167.0,167.0,1909.483,0.029999999999999805,3.78,3.8,3.73,3.73,0.8,3.75,20190719,600091.SH,5057.01
173,168.0,168.0,1452.057,-0.049999999999999815,3.75,3.81,3.74,3.79,-1.3158,3.8,20190718,600091.SH,3850.0
174,169.0,169.0,2063.422,-0.02000000000000001,3.8,3.83,3.79,3.83,-0.5236,3.82,20190717,600091.SH,5427.4
175,170.0,170.0,3471.887,0.049999999999999815,3.82,3.91,3.74,3.79,1.3263,3.77,20190716,600091.SH,9108.01
176,171.0,171.0,3179.033,0.06000000000000005,3.77,3.79,3.66,3.72,1.6173,3.71,20190715,600091.SH,8536.0
177,172.0,172.0,1889.226,0.009999999999999787,3.71,3.74,3.7,3.72,0.2703,3.7,20190712,600091.SH,5089.2
178,173.0,173.0,2542.29,-0.029999999999999805,3.7,3.76,3.68,3.72,-0.8043,3.73,20190711,600091.SH,6813.64
179,174.0,174.0,2207.379,-0.02000000000000001,3.73,3.78,3.7,3.73,-0.5333,3.75,20190710,600091.SH,5913.0
180,175.0,175.0,2773.248,0.009999999999999787,3.75,3.76,3.69,3.75,0.2674,3.74,20190709,600091.SH,7453.0
181,176.0,176.0,5485.771,-0.1499999999999999,3.74,3.9,3.7,3.86,-3.856,3.89,20190708,600091.SH,14644.0
182,177.0,177.0,2720.626,0.010000000000000231,3.89,3.91,3.85,3.91,0.2577,3.88,20190705,600091.SH,7016.0
183,178.0,178.0,2223.935,0.0,3.88,3.91,3.87,3.88,0.0,3.88,20190704,600091.SH,5728.0
184,179.0,179.0,3834.43,-0.040000000000000036,3.88,3.93,3.84,3.93,-1.0204,3.92,20190703,600091.SH,9875.79
185,180.0,180.0,7634.979,0.049999999999999815,3.92,3.99,3.85,3.87,1.2919999999999998,3.87,20190702,600091.SH,19477.13
186,181.0,181.0,3736.026,0.07000000000000027,3.87,3.87,3.81,3.84,1.8421,3.8,20190701,600091.SH,9713.12
187,182.0,182.0,4162.249,-0.06000000000000005,3.8,3.86,3.75,3.84,-1.5544,3.86,20190628,600091.SH,10961.0
188,183.0,183.0,4340.7,0.0,3.86,3.88,3.83,3.88,0.0,3.86,20190627,600091.SH,11257.0
189,184.0,184.0,4860.57,0.029999999999999805,3.86,3.87,3.81,3.82,0.7833,3.83,20190626,600091.SH,12656.0
190,185.0,185.0,5612.234,0.0,3.83,3.89,3.77,3.83,0.0,3.83,20190625,600091.SH,14698.78
191,186.0,186.0,3914.675,-0.029999999999999805,3.83,3.88,3.81,3.86,-0.7772,3.86,20190624,600091.SH,10230.0
192,187.0,187.0,11138.136,0.13999999999999968,3.86,3.91,3.81,3.86,3.7634,3.72,20190621,600091.SH,28882.0
193,188.0,188.0,4348.418,0.03000000000000025,3.72,3.73,3.67,3.68,0.813,3.69,20190620,600091.SH,11755.0
194,189.0,189.0,3540.128,0.040000000000000036,3.69,3.72,3.67,3.69,1.0959,3.65,20190619,600091.SH,9592.0
195,190.0,190.0,4167.813,-0.02000000000000001,3.65,3.68,3.61,3.67,-0.545,3.67,20190618,600091.SH,11444.0
196,191.0,191.0,2148.713,0.0,3.67,3.7,3.63,3.66,0.0,3.67,20190617,600091.SH,5868.16
197,192.0,192.0,4265.764,-0.10000000000000007,3.67,3.78,3.66,3.78,-2.6525,3.77,20190614,600091.SH,11440.0
198,193.0,193.0,4705.015,0.040000000000000036,3.77,3.78,3.69,3.71,1.0724,3.73,20190613,600091.SH,12600.48
199,194.0,194.0,3896.446,0.029999999999999805,3.73,3.74,3.68,3.68,0.8108,3.7,20190612,600091.SH,10516.0
200,195.0,195.0,5185.61,0.0900000000000003,3.7,3.72,3.58,3.61,2.4931,3.61,20190611,600091.SH,14135.85
201,196.0,196.0,3832.506,0.02000000000000001,3.61,3.65,3.57,3.64,0.5571,3.59,20190610,600091.SH,10671.0
202,197.0,197.0,5904.335999999998,-0.14000000000000012,3.59,3.74,3.57,3.74,-3.7534,3.73,20190606,600091.SH,16207.0
203,198.0,198.0,4179.431,0.009999999999999787,3.73,3.77,3.7,3.74,0.2688,3.72,20190605,600091.SH,11190.0
204,199.0,199.0,5185.097,-0.07999999999999963,3.72,3.81,3.7,3.78,-2.1053,3.8,20190604,600091.SH,13894.0
205,200.0,200.0,4385.297000000001,-0.08000000000000007,3.8,3.88,3.75,3.88,-2.0619,3.88,20190603,600091.SH,11500.0
206,201.0,201.0,3699.214,0.02000000000000001,3.88,3.9,3.81,3.85,0.5181,3.86,20190531,600091.SH,9559.0
207,202.0,202.0,5199.58,-0.040000000000000036,3.86,3.89,3.78,3.89,-1.0256,3.9,20190530,600091.SH,13567.0
208,203.0,203.0,3272.534,0.02000000000000001,3.9,3.91,3.86,3.89,0.5155,3.88,20190529,600091.SH,8424.2
209,204.0,204.0,6385.187,0.02000000000000001,3.88,3.95,3.85,3.9,0.5181,3.86,20190528,600091.SH,16408.92
210,205.0,205.0,8129.096,0.1299999999999999,3.86,3.88,3.69,3.72,3.4853,3.73,20190527,600091.SH,21515.09
211,206.0,206.0,10496.294,-0.1200000000000001,3.73,3.85,3.7,3.8,-3.1169,3.85,20190524,600091.SH,28005.0
212,207.0,207.0,16204.014,0.08000000000000007,3.85,3.96,3.8,3.88,2.122,3.77,20190523,600091.SH,41375.43
