,Unnamed: 0,Unnamed: 0.1,amount,change,close,high,low,open,pct_chg,pre_close,trade_date,ts_code,vol
57,52.0,52.0,108040.121,0.01999999999999957,6.13,6.2,6.09,6.15,0.3273,6.11,20200107,600733.SH,176077.99
58,53.0,53.0,141253.971,0.03000000000000025,6.11,6.23,5.97,6.08,0.4934,6.08,20200106,600733.SH,231699.85
59,54.0,54.0,157013.97,0.09999999999999963,6.08,6.18,5.94,5.99,1.6722,5.98,20200103,600733.SH,258358.33
60,55.0,55.0,103443.088,0.14000000000000054,5.98,6.02,5.88,6.02,2.3973,5.84,20200102,600733.SH,173347.73
61,56.0,56.0,103754.973,0.049999999999999815,5.84,6.05,5.8,5.88,0.8636,5.79,20191231,600733.SH,175455.74
62,57.0,57.0,91210.138,0.040000000000000036,5.79,5.84,5.5,5.7,0.6957,5.75,20191230,600733.SH,159828.11
63,58.0,58.0,82616.315,-0.049999999999999815,5.75,5.93,5.74,5.8,-0.8621,5.8,20191227,600733.SH,141851.15
64,59.0,59.0,69642.065,-0.009999999999999787,5.8,5.87,5.72,5.81,-0.1721,5.81,20191226,600733.SH,120861.65
65,60.0,60.0,85309.241,-0.040000000000000036,5.81,6.02,5.76,5.89,-0.6838,5.85,20191225,600733.SH,144968.55
66,61.0,61.0,90678.385,0.16999999999999993,5.85,5.9,5.68,5.71,2.9930000000000003,5.68,20191224,600733.SH,156833.54
67,62.0,62.0,118164.943,-0.3000000000000007,5.68,5.99,5.65,5.95,-5.0167,5.98,20191223,600733.SH,204180.1
68,63.0,63.0,121877.942,-0.07999999999999917,5.98,6.21,5.97,6.11,-1.3201,6.06,20191220,600733.SH,200308.3
69,64.0,64.0,99508.61,-0.040000000000000036,6.06,6.12,6.02,6.1,-0.6557,6.1,20191219,600733.SH,164055.99
70,65.0,65.0,121438.603,-0.05000000000000071,6.1,6.24,6.08,6.15,-0.813,6.15,20191218,600733.SH,197790.44
71,66.0,66.0,157934.429,0.0600000000000005,6.15,6.29,6.06,6.08,0.9852,6.09,20191217,600733.SH,255849.5
72,67.0,67.0,124541.446,-0.049999999999999815,6.09,6.14,6.01,6.03,-0.8143,6.14,20191216,600733.SH,204515.35
73,68.0,68.0,176697.741,-0.05000000000000071,6.14,6.21,6.06,6.17,-0.8078,6.19,20191213,600733.SH,287649.67
74,69.0,69.0,216858.767,0.05000000000000071,6.19,6.32,6.0,6.13,0.8143,6.14,20191212,600733.SH,350439.65
75,70.0,70.0,255000.009,0.3099999999999996,6.14,6.36,5.73,5.8,5.3173,5.83,20191211,600733.SH,420484.17
76,71.0,71.0,124387.747,-0.03000000000000025,5.83,5.89,5.73,5.8,-0.5119,5.86,20191210,600733.SH,213912.8
77,72.0,72.0,168646.366,0.16999999999999993,5.86,5.93,5.61,5.68,2.9877,5.69,20191209,600733.SH,292817.89
78,73.0,73.0,112782.049,-0.0699999999999994,5.69,5.77,5.61,5.75,-1.2153,5.76,20191206,600733.SH,198854.54
79,74.0,74.0,140158.962,0.0,5.76,5.8,5.65,5.73,0.0,5.76,20191205,600733.SH,244964.96
80,75.0,75.0,211126.596,-0.23000000000000045,5.76,5.94,5.73,5.87,-3.8397,5.99,20191204,600733.SH,363468.35
81,76.0,76.0,320289.143,0.2599999999999998,5.99,6.16,5.59,5.73,4.5375,5.73,20191203,600733.SH,551353.77
82,77.0,77.0,200701.372,0.5200000000000005,5.73,5.73,5.24,5.24,9.9808,5.21,20191202,600733.SH,362781.48
83,78.0,78.0,43048.145,0.040000000000000036,5.21,5.24,5.13,5.18,0.7737,5.17,20191129,600733.SH,82950.01
84,79.0,79.0,37768.55,-0.08999999999999986,5.17,5.29,5.15,5.24,-1.711,5.26,20191128,600733.SH,72522.98
85,80.0,80.0,52637.813,-0.07000000000000027,5.26,5.38,5.22,5.35,-1.3133,5.33,20191127,600733.SH,99129.57
86,81.0,81.0,94971.381,-0.11000000000000032,5.33,5.47,5.33,5.42,-2.0221,5.44,20191126,600733.SH,176110.0
87,82.0,82.0,82758.36,0.10000000000000052,5.44,5.45,5.3,5.34,1.8727,5.34,20191125,600733.SH,153465.82
88,83.0,83.0,76171.84,0.08000000000000007,5.34,5.45,5.26,5.3,1.5209,5.26,20191122,600733.SH,142542.81
89,84.0,84.0,46575.001,-0.040000000000000036,5.26,5.32,5.21,5.26,-0.7547,5.3,20191121,600733.SH,88420.76
90,85.0,85.0,79793.646,-0.1200000000000001,5.3,5.5,5.27,5.4,-2.214,5.42,20191120,600733.SH,148236.22
91,86.0,86.0,95701.533,0.01999999999999957,5.42,5.51,5.31,5.39,0.3704,5.4,20191119,600733.SH,176540.56
92,87.0,87.0,88200.258,0.05000000000000071,5.4,5.57,5.29,5.35,0.9346,5.35,20191118,600733.SH,162506.57
93,88.0,88.0,110021.189,0.16999999999999993,5.35,5.45,5.11,5.2,3.2819,5.18,20191115,600733.SH,208380.73
94,89.0,89.0,60242.264,0.10999999999999943,5.18,5.24,5.05,5.09,2.1696,5.07,20191114,600733.SH,116721.06
95,90.0,90.0,67902.423,-0.13999999999999968,5.07,5.22,5.02,5.21,-2.6871,5.21,20191113,600733.SH,133286.12
96,91.0,91.0,59047.851,-0.08999999999999986,5.21,5.32,5.17,5.29,-1.6981,5.3,20191112,600733.SH,113182.3
97,92.0,92.0,58472.309,-0.16000000000000014,5.3,5.43,5.3,5.43,-2.9304,5.46,20191111,600733.SH,109550.87
98,93.0,93.0,71118.797,0.0,5.46,5.58,5.45,5.5,0.0,5.46,20191108,600733.SH,129056.74
99,94.0,94.0,76543.594,0.040000000000000036,5.46,5.6,5.31,5.38,0.738,5.42,20191107,600733.SH,140703.18
100,95.0,95.0,54119.568,-0.08000000000000007,5.42,5.53,5.4,5.51,-1.4545,5.5,20191106,600733.SH,99045.04
101,96.0,96.0,99637.404,0.08999999999999986,5.5,5.62,5.42,5.42,1.6636,5.41,20191105,600733.SH,180195.15
102,97.0,97.0,74763.058,-0.1200000000000001,5.41,5.55,5.41,5.55,-2.17,5.53,20191104,600733.SH,136810.95
103,98.0,98.0,72105.05900000001,0.0,5.53,5.57,5.45,5.52,0.0,5.53,20191101,600733.SH,130622.19
104,99.0,99.0,65775.734,-0.08000000000000007,5.53,5.66,5.51,5.6,-1.426,5.61,20191031,600733.SH,117814.6
105,100.0,100.0,146489.93300000002,-0.5,5.61,5.84,5.56,5.84,-8.1833,6.11,20191030,600733.SH,258262.9
106,101.0,101.0,59964.03400000001,-0.13999999999999968,6.11,6.28,6.09,6.27,-2.24,6.25,20191029,600733.SH,97269.0
107,102.0,102.0,71113.524,0.09999999999999963,6.25,6.26,6.08,6.15,1.626,6.15,20191028,600733.SH,114627.59
108,103.0,103.0,65274.983,0.020000000000000462,6.15,6.19,6.02,6.12,0.3263,6.13,20191025,600733.SH,106867.27
109,104.0,104.0,44509.692,-0.07000000000000027,6.13,6.23,6.13,6.22,-1.129,6.2,20191024,600733.SH,72052.5
110,105.0,105.0,48175.868,-0.08000000000000007,6.2,6.27,6.16,6.26,-1.2739,6.28,20191023,600733.SH,77668.75
111,106.0,106.0,37498.692,0.020000000000000462,6.28,6.29,6.2,6.2,0.3195,6.26,20191022,600733.SH,60031.27
112,107.0,107.0,52762.929,-0.08999999999999986,6.26,6.36,6.17,6.35,-1.4173,6.35,20191021,600733.SH,84876.25
113,108.0,108.0,48553.871,-0.020000000000000462,6.35,6.43,6.31,6.37,-0.314,6.37,20191018,600733.SH,76237.1
114,109.0,109.0,35298.224,0.0,6.37,6.43,6.32,6.34,0.0,6.37,20191017,600733.SH,55342.0
115,110.0,110.0,72301.52799999999,-0.16999999999999993,6.37,6.6,6.35,6.56,-2.5994,6.54,20191016,600733.SH,112344.07
116,111.0,111.0,116562.441,0.11000000000000032,6.54,6.71,6.43,6.47,1.7107,6.43,20191015,600733.SH,177634.35
117,112.0,112.0,72671.663,0.10999999999999943,6.43,6.44,6.34,6.37,1.7405,6.32,20191014,600733.SH,113481.02
118,113.0,113.0,48165.943,-0.01999999999999957,6.32,6.37,6.27,6.32,-0.3155,6.34,20191011,600733.SH,76177.84
119,114.0,114.0,52770.768,0.07000000000000027,6.34,6.37,6.25,6.27,1.1164,6.27,20191010,600733.SH,83418.67
120,115.0,115.0,41008.573,0.03999999999999915,6.27,6.29,6.15,6.22,0.6421,6.23,20191009,600733.SH,65841.66
121,116.0,116.0,53253.718,-0.10999999999999943,6.23,6.35,6.22,6.35,-1.735,6.34,20191008,600733.SH,84768.24
122,117.0,117.0,46227.103,-0.03000000000000025,6.34,6.41,6.34,6.4,-0.471,6.37,20190930,600733.SH,72564.9
123,118.0,118.0,62847.53400000001,0.049999999999999815,6.37,6.43,6.32,6.32,0.7911,6.32,20190927,600733.SH,98442.25
124,119.0,119.0,139935.921,-0.33999999999999986,6.32,6.69,6.32,6.66,-5.1051,6.66,20190926,600733.SH,216744.76
125,120.0,120.0,139068.716,-0.21999999999999967,6.66,6.81,6.65,6.81,-3.1977,6.88,20190925,600733.SH,207712.53
126,121.0,121.0,145708.18,0.05999999999999961,6.88,6.99,6.75,6.85,0.8798,6.82,20190924,600733.SH,212101.58
127,122.0,122.0,124347.391,-0.13999999999999968,6.82,6.94,6.78,6.89,-2.0115,6.96,20190923,600733.SH,182241.0
128,123.0,123.0,158778.00699999998,0.08999999999999986,6.96,7.09,6.88,6.9,1.31,6.87,20190920,600733.SH,227462.02
129,124.0,124.0,110664.637,-0.040000000000000036,6.87,6.94,6.78,6.92,-0.5789,6.91,20190919,600733.SH,161847.85
130,125.0,125.0,108768.4,-0.08000000000000007,6.91,7.03,6.86,6.98,-1.1445,6.99,20190918,600733.SH,157120.26
131,126.0,126.0,154716.62,-0.25,6.99,7.23,6.93,7.19,-3.4530000000000003,7.24,20190917,600733.SH,219427.73
132,127.0,127.0,156681.742,-0.1200000000000001,7.24,7.44,7.18,7.44,-1.6304,7.36,20190916,600733.SH,214646.13
133,128.0,128.0,119887.992,-0.009999999999999787,7.36,7.39,7.28,7.37,-0.1357,7.37,20190912,600733.SH,163682.69
134,129.0,129.0,231359.721,0.15000000000000036,7.37,7.5,7.2,7.25,2.0776,7.22,20190911,600733.SH,313653.53
135,130.0,130.0,122332.678,-0.010000000000000677,7.22,7.28,7.17,7.28,-0.1383,7.23,20190910,600733.SH,169892.38
136,131.0,131.0,149722.823,0.040000000000000036,7.23,7.32,7.15,7.26,0.5563,7.19,20190909,600733.SH,207769.11
137,132.0,132.0,185860.913,0.17000000000000082,7.19,7.29,7.11,7.13,2.4217,7.02,20190906,600733.SH,258635.66
138,133.0,133.0,157163.88199999998,0.1299999999999999,7.02,7.07,6.9,6.92,1.8868,6.89,20190905,600733.SH,224182.57
139,134.0,134.0,91494.636,0.05999999999999961,6.89,6.92,6.75,6.8,0.8785,6.83,20190904,600733.SH,133779.0
140,135.0,135.0,91211.883,-0.049999999999999815,6.83,6.88,6.76,6.87,-0.7267,6.88,20190903,600733.SH,133756.38
141,136.0,136.0,107337.099,0.1200000000000001,6.88,6.92,6.76,6.76,1.7751,6.76,20190902,600733.SH,156399.06
142,137.0,137.0,151459.954,-0.20000000000000012,6.76,6.96,6.7,6.96,-2.8736,6.96,20190830,600733.SH,221818.56
143,138.0,138.0,170618.413,-0.21999999999999967,6.96,7.18,6.9,7.1,-3.0641,7.18,20190829,600733.SH,243907.31
144,139.0,139.0,221086.509,0.14999999999999947,7.18,7.5,7.17,7.35,2.1337,7.03,20190828,600733.SH,301787.71
145,140.0,140.0,112298.142,0.040000000000000036,7.03,7.11,6.94,7.01,0.5722,6.99,20190827,600733.SH,159408.76
146,141.0,141.0,100033.308,-0.14999999999999947,6.99,7.08,6.86,6.9,-2.1008,7.14,20190826,600733.SH,143530.97
147,142.0,142.0,109755.841,-0.15000000000000036,7.14,7.3,7.12,7.25,-2.0576,7.29,20190823,600733.SH,153098.73
148,143.0,143.0,133574.31900000002,0.03000000000000025,7.29,7.52,7.14,7.24,0.4132,7.26,20190822,600733.SH,182184.25
149,144.0,144.0,86488.63,0.08000000000000007,7.26,7.31,7.13,7.21,1.1142,7.18,20190821,600733.SH,119770.37
150,145.0,145.0,57317.318,-0.020000000000000462,7.18,7.37,7.18,7.28,-0.2778,7.2,20190820,600733.SH,78987.74
151,146.0,146.0,59275.60400000001,0.16000000000000014,7.2,7.25,7.04,7.06,2.2727,7.04,20190819,600733.SH,82771.69
152,147.0,147.0,35487.178,-0.03000000000000025,7.04,7.15,7.02,7.02,-0.4243,7.07,20190816,600733.SH,50095.04
153,148.0,148.0,52477.201,-0.08999999999999986,7.07,7.15,6.9,6.98,-1.257,7.16,20190815,600733.SH,74901.25
154,149.0,149.0,32379.48,0.0,7.16,7.3,7.15,7.28,0.0,7.16,20190814,600733.SH,44914.95
155,150.0,150.0,35119.786,-0.16999999999999993,7.16,7.26,7.12,7.26,-2.3192,7.33,20190813,600733.SH,48972.5
156,151.0,151.0,29241.335,0.020000000000000462,7.33,7.34,7.26,7.26,0.2736,7.31,20190812,600733.SH,40072.82
157,152.0,152.0,49934.851,0.009999999999999787,7.31,7.55,7.27,7.37,0.13699999999999998,7.3,20190809,600733.SH,67554.25
158,153.0,153.0,35695.701,0.01999999999999957,7.3,7.39,7.3,7.38,0.2747,7.28,20190808,600733.SH,48614.22
159,154.0,154.0,42311.42,-0.040000000000000036,7.28,7.44,7.28,7.43,-0.5464,7.32,20190807,600733.SH,57575.32
160,155.0,155.0,102387.786,-0.3899999999999997,7.32,7.6,7.05,7.58,-5.0584,7.71,20190806,600733.SH,139130.78
161,156.0,156.0,51870.657,-0.15000000000000036,7.71,7.9,7.71,7.86,-1.9084,7.86,20190805,600733.SH,66652.25
162,157.0,157.0,49836.15900000001,-0.14999999999999947,7.86,7.95,7.74,7.87,-1.8727,8.01,20190802,600733.SH,63388.4
163,158.0,158.0,48871.203,-0.040000000000000924,8.01,8.12,7.94,7.97,-0.4969,8.05,20190801,600733.SH,61083.07
164,159.0,159.0,76682.994,0.05000000000000071,8.05,8.23,7.91,7.96,0.625,8.0,20190731,600733.SH,95268.19
165,160.0,160.0,50304.002,-0.029999999999999364,8.0,8.11,7.99,8.06,-0.3736,8.03,20190730,600733.SH,62649.25
166,161.0,161.0,34638.384,-0.030000000000001137,8.03,8.09,8.0,8.03,-0.3722,8.06,20190729,600733.SH,43141.24
167,162.0,162.0,62858.758,-0.08999999999999986,8.06,8.15,7.98,8.14,-1.1043,8.15,20190726,600733.SH,78125.52
168,163.0,163.0,59061.683,-0.049999999999998934,8.15,8.26,8.15,8.2,-0.6098,8.2,20190725,600733.SH,72166.25
169,164.0,164.0,105431.957,-0.08000000000000007,8.2,8.35,8.16,8.16,-0.9662,8.28,20190724,600733.SH,127773.75
170,165.0,165.0,170998.99,0.4599999999999991,8.28,8.6,7.7,7.85,5.8824,7.82,20190723,600733.SH,206695.06
171,166.0,166.0,80807.358,-0.3100000000000005,7.82,8.2,7.8,8.13,-3.813,8.13,20190722,600733.SH,101825.45
172,167.0,167.0,49674.559,0.05000000000000071,8.13,8.25,8.1,8.12,0.6188,8.08,20190719,600733.SH,60769.4
173,168.0,168.0,64073.108,-0.25,8.08,8.26,8.06,8.26,-3.0012,8.33,20190718,600733.SH,78618.43
174,169.0,169.0,86200.899,0.0600000000000005,8.33,8.43,8.2,8.26,0.7255,8.27,20190717,600733.SH,103849.12
175,170.0,170.0,38773.715,0.009999999999999787,8.27,8.32,8.18,8.22,0.1211,8.26,20190716,600733.SH,46958.5
176,171.0,171.0,65723.328,0.01999999999999957,8.26,8.28,8.0,8.23,0.2427,8.24,20190715,600733.SH,80581.0
177,172.0,172.0,58308.89599999999,-0.029999999999999364,8.24,8.34,8.21,8.29,-0.3628,8.27,20190712,600733.SH,70572.6
178,173.0,173.0,85906.231,-0.13000000000000078,8.27,8.48,8.26,8.43,-1.5476,8.4,20190711,600733.SH,102849.75
179,174.0,174.0,92041.096,-0.2699999999999996,8.4,8.66,8.34,8.66,-3.1142,8.67,20190710,600733.SH,108877.89
180,175.0,175.0,114443.752,0.25,8.67,8.78,8.38,8.4,2.9691,8.42,20190709,600733.SH,133165.87
181,176.0,176.0,135822.923,-0.5,8.42,8.9,8.36,8.9,-5.6054,8.92,20190708,600733.SH,159147.91
182,177.0,177.0,121259.88,-0.17999999999999972,8.92,9.08,8.9,9.08,-1.978,9.1,20190705,600733.SH,135199.52
183,178.0,178.0,233846.891,0.1899999999999995,9.1,9.17,8.85,8.89,2.1324,8.91,20190704,600733.SH,257676.5
184,179.0,179.0,187309.629,-0.009999999999999787,8.91,9.06,8.72,8.8,-0.1121,8.92,20190703,600733.SH,211133.52
185,180.0,180.0,307844.567,0.41000000000000014,8.92,9.36,8.43,8.52,4.8179,8.51,20190702,600733.SH,342784.64
186,181.0,181.0,92654.265,0.25,8.51,8.56,8.34,8.45,3.0266,8.26,20190701,600733.SH,109730.12
187,182.0,182.0,114375.862,-0.33999999999999986,8.26,8.67,8.24,8.66,-3.9535,8.6,20190628,600733.SH,136195.25
188,183.0,183.0,88859.523,-0.08999999999999986,8.6,8.72,8.56,8.65,-1.0357,8.69,20190627,600733.SH,102649.46
189,184.0,184.0,55196.998,0.0,8.69,8.78,8.61,8.63,0.0,8.69,20190626,600733.SH,63357.0
190,185.0,185.0,85248.43400000001,-0.16999999999999993,8.69,8.85,8.64,8.79,-1.9187,8.86,20190625,600733.SH,97829.63
191,186.0,186.0,102830.732,0.07000000000000027,8.86,8.86,8.66,8.79,0.7964,8.79,20190624,600733.SH,117462.25
192,187.0,187.0,114949.296,0.0799999999999983,8.79,8.84,8.72,8.75,0.9185,8.71,20190621,600733.SH,131050.76
193,188.0,188.0,102233.86,0.10000000000000142,8.71,8.75,8.56,8.61,1.1614,8.61,20190620,600733.SH,117734.29
194,189.0,189.0,77872.336,0.029999999999999364,8.61,8.79,8.6,8.75,0.3497,8.58,20190619,600733.SH,89823.0
195,190.0,190.0,52600.316,-0.009999999999999787,8.58,8.65,8.53,8.59,-0.1164,8.59,20190618,600733.SH,61290.22
196,191.0,191.0,69683.584,-0.040000000000000924,8.59,8.72,8.59,8.66,-0.4635,8.63,20190617,600733.SH,80724.51
197,192.0,192.0,145053.316,-0.3199999999999985,8.63,8.9,8.62,8.85,-3.5754,8.95,20190614,600733.SH,165869.16
198,193.0,193.0,193834.428,0.08999999999999986,8.95,9.09,8.62,8.86,1.0158,8.86,20190613,600733.SH,218908.13
199,194.0,194.0,157150.527,-0.21000000000000085,8.86,9.02,8.81,8.99,-2.3153,9.07,20190612,600733.SH,176338.26
200,195.0,195.0,244132.997,0.23000000000000045,9.07,9.12,8.62,8.68,2.6018,8.84,20190611,600733.SH,274110.15
201,196.0,196.0,158919.103,0.20999999999999908,8.84,9.03,8.75,8.95,2.4334,8.63,20190610,600733.SH,179179.0
202,197.0,197.0,105246.938,-0.14999999999999858,8.63,8.98,8.6,8.74,-1.7084,8.78,20190606,600733.SH,119777.5
203,198.0,198.0,122956.585,0.21999999999999886,8.78,8.96,8.58,8.68,2.5701,8.56,20190605,600733.SH,140284.0
204,199.0,199.0,89013.681,-0.22999999999999865,8.56,8.79,8.53,8.79,-2.6166,8.79,20190604,600733.SH,103311.0
205,200.0,200.0,116873.015,-0.02000000000000135,8.79,8.98,8.58,8.85,-0.227,8.81,20190603,600733.SH,133175.4
206,201.0,201.0,119892.22,0.1100000000000012,8.81,8.95,8.78,8.9,1.2644,8.7,20190531,600733.SH,135211.25
207,202.0,202.0,110085.145,-0.10000000000000142,8.7,8.95,8.61,8.73,-1.1364,8.8,20190530,600733.SH,126056.15
208,203.0,203.0,115116.088,-0.1399999999999988,8.8,9.0,8.78,8.98,-1.5659999999999998,8.94,20190529,600733.SH,129815.5
209,204.0,204.0,139426.34,-0.08999999999999986,8.94,9.21,8.91,8.94,-0.9967,9.03,20190528,600733.SH,153547.36
